run_id,experiment_id,season,week,game_id,feature,side,family,raw_value,league_pctile,was_imputed,contribution_logodds,pick_direction_contribution,abs_rank,bias_logodds,model_name,feature_list_hash,blend_n,predicted_side,predicted_home_cover_prob,clean_forward,reproduction_max_diff,is_approximate,created_at,live_predicted_side,side_mismatch,pick_direction_live
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_GB_MIN,roof_dome,game,weather,1.0,,False,0.08364541828632355,-0.08364541828632355,3,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4934074282646179,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,home,True,0.08364541828632355
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_GB_MIN,away_def_explosive_pass_allowed_rate,away,coverage/defence other,0.07056798623051537,21.875,False,0.07764790207147598,-0.07764790207147598,4,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4934074282646179,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,home,True,0.07764790207147598
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_GB_MIN,home_ol_qb_hit_rate,home,OL pass protection,0.2246777163900098,100.0,False,0.07174403220415115,-0.07174403220415115,5,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4934074282646179,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,home,True,0.07174403220415115
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_MIA_LV,home_rolling_3wk_epa_trend,home,form,-0.21515231591530515,3.125,False,0.17091096937656403,-0.17091096937656403,1,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4779205024242401,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,-0.17091096937656403
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_MIA_LV,roof_dome,game,weather,1.0,,False,0.10715629905462265,-0.10715629905462265,2,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4779205024242401,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,-0.10715629905462265
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_MIA_LV,home_rush_explosive_rate,home,run game,0.08539944903557742,6.25,False,0.10246039181947708,-0.10246039181947708,3,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4779205024242401,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,-0.10246039181947708
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_MIA_LV,away_qb_epa_under_pressure,away,QB,-1.031532440930939,34.375,False,-0.07613810896873474,0.07613810896873474,4,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4779205024242401,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.07613810896873474
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_MIA_LV,home_ol_qb_hit_rate,home,OL pass protection,0.19618055555521496,87.5,False,-0.07355041801929474,0.07355041801929474,5,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4779205024242401,True,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.07355041801929474
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_NE_SEA,away_qb_cpoe,away,QB,10.6809681103463,100.0,False,-0.30584636330604553,0.30584636330604553,1,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4238162934780121,False,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,0.30584636330604553
7ddd6dda-f410-404e-b29c-3158583ebb3c,00000000-0000-4000-8000-00000000f0re,2026,1,2026_01_NE_SEA,away_qb_epa_under_pressure,away,QB,-0.6668876406168693,93.75,False,0.20634494721889496,-0.20634494721889496,2,-0.04753292351961136,ol_xgb_v2,492f1f320409b17a,4,away,0.4238162934780121,False,0.03703552484512329,True,2026-09-17 09:26:19.414521+00:00,away,False,-0.20634494721889496
